"","time.Bisphenol.b","Agutlumen.Bisphenol.b","Cgut.Bisphenol.b","Cliver.Bisphenol.b","Cven.Bisphenol.b","Clung.Bisphenol.b","Cart.Bisphenol.b","Crest.Bisphenol.b","Ckidney.Bisphenol.b","Cplasma.Bisphenol.b","Atubules.Bisphenol.b","Ametabolized.Bisphenol.b","AUC.Bisphenol.b","time.Bisphenol.a","Agutlumen.Bisphenol.a","Cgut.Bisphenol.a","Cliver.Bisphenol.a","Cven.Bisphenol.a","Clung.Bisphenol.a","Cart.Bisphenol.a","Crest.Bisphenol.a","Ckidney.Bisphenol.a","Cplasma.Bisphenol.a","Atubules.Bisphenol.a","Ametabolized.Bisphenol.a","AUC.Bisphenol.a"
"161",1.4976,0.001059,0.0001192,0.0002072,1.932e-05,1.325e-05,1.932e-05,6.007e-05,0.0001461,3.073e-05,5.221e-05,0.006045,2.82e-05,1.4976,0.001123,0.0003286,0.0004013,1.339e-05,0.0001237,1.338e-05,0.000103,0.0003367,1.738e-05,6.23e-05,0.003663,1.427e-05
"162",1.508,0.0009652,0.0001168,0.0002038,1.933e-05,1.326e-05,1.933e-05,6.069e-05,0.0001463,3.076e-05,5.28e-05,0.006113,2.852e-05,1.508,0.001024,0.0003202,0.0003954,1.341e-05,0.000124,1.341e-05,0.0001043,0.0003377,1.741e-05,6.309e-05,0.003709,1.445e-05
"163",1.5184,0.0008798,0.0001146,0.0002006,1.932e-05,1.325e-05,1.932e-05,6.117e-05,0.0001462,3.074e-05,5.339e-05,0.00618,2.884e-05,1.5184,0.000933,0.0003119,0.0003883,1.341e-05,0.0001239,1.341e-05,0.0001055,0.0003379,1.741e-05,6.388e-05,0.003755,1.463e-05
"164",1.5288,0.000802,0.0001124,0.0001973,1.929e-05,1.323e-05,1.929e-05,6.154e-05,0.000146,3.069e-05,5.398e-05,0.006245,2.916e-05,1.5288,0.0008505,0.0003039,0.0003807,1.339e-05,0.0001237,1.339e-05,0.0001066,0.0003376,1.738e-05,6.467e-05,0.003799,1.481e-05
"165",1.5392,0.000731,0.0001104,0.0001942,1.924e-05,1.319e-05,1.924e-05,6.179e-05,0.0001456,3.061e-05,5.457e-05,0.00631,2.948e-05,1.5392,0.0007753,0.0002963,0.0003728,1.335e-05,0.0001234,1.336e-05,0.0001076,0.0003369,1.734e-05,6.546e-05,0.003843,1.499e-05
"166",1.5496,0.0006664,0.0001084,0.0001912,1.917e-05,1.315e-05,1.917e-05,6.195e-05,0.0001451,3.05e-05,5.516e-05,0.006373,2.98e-05,1.5496,0.0007067,0.0002891,0.0003651,1.331e-05,0.0001231,1.331e-05,0.0001084,0.000336,1.728e-05,6.625e-05,0.003886,1.517e-05
"167",1.56,0.0006074,0.0001064,0.0001882,1.908e-05,1.309e-05,1.909e-05,6.201e-05,0.0001445,3.036e-05,5.575e-05,0.006436,3.011e-05,1.56,0.0006442,0.0002823,0.0003575,1.326e-05,0.0001226,1.327e-05,0.0001092,0.0003349,1.722e-05,6.704e-05,0.003928,1.535e-05
"168",1.5704,0.0005537,0.0001046,0.0001853,1.899e-05,1.302e-05,1.899e-05,6.2e-05,0.0001438,3.02e-05,5.633e-05,0.006498,3.043e-05,1.5704,0.0005872,0.000276,0.0003503,1.321e-05,0.0001222,1.322e-05,0.0001098,0.0003336,1.715e-05,6.782e-05,0.003969,1.553e-05
"169",1.5808,0.0005047,0.0001028,0.0001825,1.887e-05,1.294e-05,1.888e-05,6.192e-05,0.0001429,3.003e-05,5.691e-05,0.006558,3.074e-05,1.5808,0.0005352,0.0002701,0.0003434,1.316e-05,0.0001217,1.316e-05,0.0001104,0.0003323,1.709e-05,6.86e-05,0.004009,1.571e-05
"170",1.5912,0.0004601,0.0001011,0.0001798,1.875e-05,1.286e-05,1.876e-05,6.177e-05,0.000142,2.983e-05,5.749e-05,0.006618,3.105e-05,1.5912,0.0004879,0.0002646,0.0003369,1.31e-05,0.0001212,1.311e-05,0.0001109,0.0003309,1.701e-05,6.937e-05,0.004048,1.588e-05
"171",1.6016,0.0004194,9.938e-05,0.0001771,1.862e-05,1.277e-05,1.862e-05,6.156e-05,0.000141,2.962e-05,5.806e-05,0.006677,3.136e-05,1.6016,0.0004447,0.0002594,0.0003308,1.305e-05,0.0001206,1.305e-05,0.0001112,0.0003295,1.694e-05,7.014e-05,0.004087,1.606e-05
"172",1.612,0.0003823,9.776e-05,0.0001745,1.848e-05,1.267e-05,1.848e-05,6.13e-05,0.00014,2.94e-05,5.863e-05,0.006735,3.167e-05,1.612,0.0004054,0.0002547,0.0003251,1.299e-05,0.0001201,1.3e-05,0.0001116,0.0003281,1.687e-05,7.091e-05,0.004125,1.624e-05
"173",1.6224,0.0003484,9.618e-05,0.0001719,1.833e-05,1.257e-05,1.834e-05,6.099e-05,0.0001389,2.916e-05,5.92e-05,0.006792,3.197e-05,1.6224,0.0003695,0.0002502,0.0003197,1.293e-05,0.0001196,1.294e-05,0.0001118,0.0003267,1.679e-05,7.168e-05,0.004163,1.641e-05
"174",1.6328,0.0003176,9.465e-05,0.0001694,1.817e-05,1.246e-05,1.818e-05,6.065e-05,0.0001377,2.891e-05,5.975e-05,0.006848,3.227e-05,1.6328,0.0003368,0.0002461,0.0003147,1.288e-05,0.0001191,1.288e-05,0.000112,0.0003252,1.672e-05,7.244e-05,0.004199,1.658e-05
"175",1.6432,0.0002895,9.316e-05,0.000167,1.801e-05,1.235e-05,1.802e-05,6.027e-05,0.0001365,2.866e-05,6.031e-05,0.006904,3.257e-05,1.6432,0.000307,0.0002422,0.00031,1.282e-05,0.0001185,1.282e-05,0.0001121,0.0003238,1.664e-05,7.32e-05,0.004236,1.676e-05
"176",1.6536,0.0002639,9.171e-05,0.0001646,1.785e-05,1.224e-05,1.785e-05,5.985e-05,0.0001352,2.839e-05,6.086e-05,0.006959,3.287e-05,1.6536,0.0002799,0.0002386,0.0003056,1.276e-05,0.000118,1.277e-05,0.0001121,0.0003224,1.657e-05,7.396e-05,0.004271,1.693e-05
"177",1.664,0.0002406,9.03e-05,0.0001622,1.768e-05,1.212e-05,1.768e-05,5.941e-05,0.000134,2.812e-05,6.14e-05,0.007012,3.316e-05,1.664,0.0002551,0.0002352,0.0003015,1.271e-05,0.0001175,1.271e-05,0.0001121,0.0003209,1.65e-05,7.471e-05,0.004307,1.71e-05
"178",1.6744,0.0002193,8.892e-05,0.0001599,1.75e-05,1.2e-05,1.751e-05,5.894e-05,0.0001326,2.784e-05,6.194e-05,0.007066,3.345e-05,1.6744,0.0002325,0.0002321,0.0002976,1.265e-05,0.000117,1.265e-05,0.0001121,0.0003195,1.642e-05,7.546e-05,0.004341,1.727e-05
"179",1.6848,0.0001999,8.758e-05,0.0001576,1.733e-05,1.188e-05,1.733e-05,5.844e-05,0.0001313,2.756e-05,6.248e-05,0.007118,3.374e-05,1.6848,0.000212,0.0002291,0.000294,1.259e-05,0.0001164,1.26e-05,0.000112,0.0003181,1.635e-05,7.62e-05,0.004376,1.744e-05
"180",1.6952,0.0001822,8.627e-05,0.0001554,1.715e-05,1.176e-05,1.715e-05,5.793e-05,0.00013,2.728e-05,6.3e-05,0.00717,3.403e-05,1.6952,0.0001932,0.0002264,0.0002906,1.254e-05,0.0001159,1.254e-05,0.0001119,0.0003167,1.628e-05,7.694e-05,0.00441,1.761e-05
"181",1.7056,0.0001661,8.498e-05,0.0001532,1.696e-05,1.163e-05,1.697e-05,5.74e-05,0.0001286,2.699e-05,6.353e-05,0.007221,3.431e-05,1.7056,0.0001761,0.0002238,0.0002874,1.248e-05,0.0001154,1.249e-05,0.0001118,0.0003153,1.621e-05,7.768e-05,0.004443,1.778e-05
"182",1.716,0.0001514,8.373e-05,0.0001511,1.678e-05,1.151e-05,1.679e-05,5.686e-05,0.0001272,2.669e-05,6.404e-05,0.007271,3.459e-05,1.716,0.0001605,0.0002213,0.0002844,1.243e-05,0.0001149,1.243e-05,0.0001116,0.0003139,1.613e-05,7.842e-05,0.004476,1.795e-05
"183",1.7264,0.000138,8.251e-05,0.000149,1.66e-05,1.138e-05,1.66e-05,5.631e-05,0.0001258,2.64e-05,6.456e-05,0.00732,3.487e-05,1.7264,0.0001463,0.000219,0.0002815,1.237e-05,0.0001144,1.238e-05,0.0001114,0.0003125,1.606e-05,7.915e-05,0.004509,1.812e-05
"184",1.7368,0.0001258,8.131e-05,0.0001469,1.641e-05,1.125e-05,1.642e-05,5.574e-05,0.0001244,2.61e-05,6.506e-05,0.007369,3.514e-05,1.7368,0.0001334,0.0002168,0.0002788,1.232e-05,0.0001139,1.232e-05,0.0001112,0.0003111,1.599e-05,7.988e-05,0.004542,1.829e-05
"185",1.7472,0.0001147,8.013e-05,0.0001449,1.622e-05,1.112e-05,1.623e-05,5.516e-05,0.000123,2.581e-05,6.556e-05,0.007417,3.541e-05,1.7472,0.0001216,0.0002148,0.0002762,1.226e-05,0.0001134,1.227e-05,0.0001109,0.0003097,1.592e-05,8.061e-05,0.004574,1.845e-05
"186",1.7576,0.0001045,7.898e-05,0.0001429,1.604e-05,1.1e-05,1.604e-05,5.458e-05,0.0001216,2.551e-05,6.606e-05,0.007465,3.567e-05,1.7576,0.0001108,0.0002128,0.0002738,1.221e-05,0.0001129,1.221e-05,0.0001107,0.0003083,1.585e-05,8.133e-05,0.004606,1.862e-05
"187",1.768,9.527e-05,7.785e-05,0.0001409,1.585e-05,1.087e-05,1.586e-05,5.399e-05,0.0001201,2.521e-05,6.655e-05,0.007511,3.594e-05,1.768,0.000101,0.000211,0.0002715,1.215e-05,0.0001124,1.216e-05,0.0001104,0.000307,1.578e-05,8.205e-05,0.004637,1.878e-05
"188",1.7784,8.684e-05,7.675e-05,0.000139,1.566e-05,1.074e-05,1.567e-05,5.34e-05,0.0001187,2.492e-05,6.703e-05,0.007558,3.62e-05,1.7784,9.209e-05,0.0002092,0.0002693,1.21e-05,0.0001119,1.21e-05,0.0001101,0.0003056,1.571e-05,8.276e-05,0.004669,1.894e-05
"189",1.7888,7.916e-05,7.566e-05,0.0001371,1.548e-05,1.061e-05,1.548e-05,5.281e-05,0.0001173,2.462e-05,6.751e-05,0.007603,3.646e-05,1.7888,8.394e-05,0.0002075,0.0002672,1.205e-05,0.0001114,1.205e-05,0.0001098,0.0003042,1.564e-05,8.348e-05,0.0047,1.911e-05
"190",1.7992,7.215e-05,7.46e-05,0.0001352,1.529e-05,1.048e-05,1.53e-05,5.221e-05,0.0001159,2.432e-05,6.798e-05,0.007648,3.671e-05,1.7992,7.652e-05,0.0002059,0.0002652,1.199e-05,0.0001109,1.2e-05,0.0001094,0.0003029,1.557e-05,8.419e-05,0.004731,1.927e-05
"191",1.8096,6.577e-05,7.355e-05,0.0001333,1.51e-05,1.036e-05,1.511e-05,5.161e-05,0.0001145,2.403e-05,6.844e-05,0.007692,3.696e-05,1.8096,6.975e-05,0.0002044,0.0002632,1.194e-05,0.0001104,1.194e-05,0.0001091,0.0003016,1.55e-05,8.489e-05,0.004761,1.943e-05
"192",1.82,5.995e-05,7.252e-05,0.0001315,1.492e-05,1.023e-05,1.493e-05,5.101e-05,0.0001131,2.373e-05,6.89e-05,0.007736,3.721e-05,1.82,6.358e-05,0.0002029,0.0002614,1.189e-05,0.0001099,1.189e-05,0.0001087,0.0003002,1.543e-05,8.56e-05,0.004792,1.959e-05
"193",1.8304,5.465e-05,7.151e-05,0.0001297,1.474e-05,1.011e-05,1.474e-05,5.041e-05,0.0001117,2.344e-05,6.936e-05,0.007779,3.746e-05,1.8304,5.795e-05,0.0002015,0.0002596,1.183e-05,0.0001094,1.184e-05,0.0001084,0.0002989,1.537e-05,8.63e-05,0.004822,1.975e-05
"194",1.8408,4.981e-05,7.052e-05,0.000128,1.455e-05,9.98e-06,1.456e-05,4.981e-05,0.0001103,2.315e-05,6.981e-05,0.007822,3.77e-05,1.8408,5.283e-05,0.0002001,0.0002579,1.178e-05,0.0001089,1.179e-05,0.000108,0.0002976,1.53e-05,8.699e-05,0.004852,1.991e-05
"195",1.8512,4.541e-05,6.954e-05,0.0001262,1.437e-05,9.856e-06,1.438e-05,4.921e-05,0.000109,2.286e-05,7.025e-05,0.007864,3.794e-05,1.8512,4.815e-05,0.0001988,0.0002562,1.173e-05,0.0001085,1.173e-05,0.0001076,0.0002963,1.523e-05,8.769e-05,0.004882,2.007e-05
"196",1.8616,4.139e-05,6.858e-05,0.0001245,1.419e-05,9.732e-06,1.42e-05,4.862e-05,0.0001076,2.258e-05,7.069e-05,0.007905,3.817e-05,1.8616,4.389e-05,0.0001975,0.0002546,1.168e-05,0.000108,1.168e-05,0.0001072,0.000295,1.516e-05,8.838e-05,0.004911,2.023e-05
"197",1.872,3.773e-05,6.764e-05,0.0001228,1.401e-05,9.61e-06,1.402e-05,4.802e-05,0.0001062,2.229e-05,7.112e-05,0.007946,3.841e-05,1.872,4.001e-05,0.0001963,0.000253,1.163e-05,0.0001075,1.163e-05,0.0001068,0.0002937,1.51e-05,8.907e-05,0.004941,2.039e-05
"198",1.8824,3.439e-05,6.671e-05,0.0001212,1.384e-05,9.488e-06,1.384e-05,4.743e-05,0.0001049,2.201e-05,7.155e-05,0.007986,3.864e-05,1.8824,3.647e-05,0.0001951,0.0002515,1.158e-05,0.000107,1.158e-05,0.0001064,0.0002924,1.503e-05,8.975e-05,0.00497,2.054e-05
"199",1.8928,3.135e-05,6.58e-05,0.0001195,1.366e-05,9.368e-06,1.367e-05,4.685e-05,0.0001036,2.173e-05,7.197e-05,0.008026,3.887e-05,1.8928,3.324e-05,0.0001939,0.0002501,1.152e-05,0.0001066,1.153e-05,0.000106,0.0002911,1.496e-05,9.044e-05,0.004999,2.07e-05
"200",1.9032,2.858e-05,6.49e-05,0.0001179,1.349e-05,9.248e-06,1.349e-05,4.627e-05,0.0001022,2.145e-05,7.239e-05,0.008065,3.909e-05,1.9032,3.03e-05,0.0001928,0.0002486,1.147e-05,0.0001061,1.148e-05,0.0001056,0.0002898,1.49e-05,9.111e-05,0.005028,2.085e-05
"201",1.9136,2.605e-05,6.401e-05,0.0001163,1.331e-05,9.13e-06,1.332e-05,4.569e-05,0.0001009,2.118e-05,7.28e-05,0.008103,3.931e-05,1.9136,2.762e-05,0.0001917,0.0002472,1.142e-05,0.0001056,1.143e-05,0.0001052,0.0002885,1.483e-05,9.179e-05,0.005057,2.101e-05
"202",1.924,2.374e-05,6.314e-05,0.0001148,1.314e-05,9.013e-06,1.315e-05,4.511e-05,9.965e-05,2.091e-05,7.32e-05,0.008142,3.953e-05,1.924,2.518e-05,0.0001906,0.0002459,1.137e-05,0.0001052,1.138e-05,0.0001048,0.0002873,1.477e-05,9.246e-05,0.005086,2.116e-05
"203",1.9344,2.164e-05,6.228e-05,0.0001132,1.297e-05,8.897e-06,1.298e-05,4.454e-05,9.837e-05,2.064e-05,7.36e-05,0.008179,3.975e-05,1.9344,2.295e-05,0.0001896,0.0002445,1.132e-05,0.0001047,1.133e-05,0.0001044,0.000286,1.47e-05,9.313e-05,0.005114,2.132e-05
"204",1.9448,1.973e-05,6.143e-05,0.0001117,1.281e-05,8.782e-06,1.281e-05,4.398e-05,9.71e-05,2.037e-05,7.4e-05,0.008216,3.996e-05,1.9448,2.092e-05,0.0001885,0.0002432,1.127e-05,0.0001042,1.128e-05,0.000104,0.0002847,1.464e-05,9.38e-05,0.005142,2.147e-05
"205",1.9552,1.798e-05,6.06e-05,0.0001102,1.264e-05,8.668e-06,1.265e-05,4.342e-05,9.584e-05,2.011e-05,7.439e-05,0.008253,4.017e-05,1.9552,1.907e-05,0.0001875,0.0002419,1.122e-05,0.0001038,1.123e-05,0.0001036,0.0002835,1.457e-05,9.447e-05,0.00517,2.162e-05
"206",1.9656,1.639e-05,5.978e-05,0.0001087,1.248e-05,8.556e-06,1.248e-05,4.286e-05,9.46e-05,1.985e-05,7.477e-05,0.008289,4.038e-05,1.9656,1.738e-05,0.0001866,0.0002407,1.117e-05,0.0001033,1.118e-05,0.0001031,0.0002822,1.451e-05,9.513e-05,0.005198,2.177e-05
"207",1.976,1.494e-05,5.897e-05,0.0001073,1.231e-05,8.445e-06,1.232e-05,4.231e-05,9.337e-05,1.959e-05,7.515e-05,0.008325,4.058e-05,1.976,1.585e-05,0.0001856,0.0002395,1.112e-05,0.0001029,1.113e-05,0.0001027,0.000281,1.444e-05,9.579e-05,0.005226,2.192e-05
"208",1.9864,1.362e-05,5.817e-05,0.0001058,1.215e-05,8.335e-06,1.216e-05,4.177e-05,9.215e-05,1.933e-05,7.553e-05,0.00836,4.079e-05,1.9864,1.444e-05,0.0001846,0.0002382,1.108e-05,0.0001024,1.108e-05,0.0001023,0.0002797,1.438e-05,9.644e-05,0.005254,2.207e-05
"209",1.9968,1.242e-05,5.739e-05,0.0001044,1.2e-05,8.226e-06,1.2e-05,4.123e-05,9.095e-05,1.908e-05,7.59e-05,0.008394,4.099e-05,1.9968,1.317e-05,0.0001837,0.0002371,1.103e-05,0.000102,1.103e-05,0.0001019,0.0002785,1.432e-05,9.709e-05,0.005282,2.222e-05
"210",1.9999,1.208e-05,5.716e-05,0.000104,1.195e-05,8.194e-06,1.195e-05,4.107e-05,9.059e-05,1.901e-05,7.601e-05,0.008405,4.104e-05,1.9999,1.281e-05,0.0001834,0.0002367,1.101e-05,0.0001018,1.102e-05,0.0001017,0.0002782,1.43e-05,9.729e-05,0.00529,2.227e-05
"211",2,1.207e-05,5.715e-05,0.000104,1.195e-05,8.193e-06,1.195e-05,4.107e-05,9.058e-05,1.901e-05,7.601e-05,0.008405,4.105e-05,2,1.28e-05,0.0001834,0.0002367,1.101e-05,0.0001018,1.102e-05,0.0001017,0.0002781,1.43e-05,9.729e-05,0.00529,2.227e-05
"212",2.0001,0.001854,5.86e-05,0.000104,1.195e-05,8.192e-06,1.195e-05,4.106e-05,9.057e-05,1.9e-05,7.601e-05,0.008405,4.105e-05,2.0001,0.001966,0.000185,0.0002367,1.101e-05,0.0001018,1.102e-05,0.0001017,0.0002781,1.43e-05,9.73e-05,0.00529,2.227e-05
"213",2.0072,0.00174,9.89e-05,0.0001323,1.271e-05,8.714e-06,1.266e-05,4.085e-05,9.438e-05,2.023e-05,7.627e-05,0.008432,4.119e-05,2.0072,0.001846,0.0002635,0.0002525,1.116e-05,0.0001029,1.112e-05,0.0001015,0.0002786,1.449e-05,9.774e-05,0.005309,2.237e-05
"214",2.0176,0.001586,0.0001058,0.0001639,1.396e-05,9.57e-06,1.393e-05,4.144e-05,0.0001045,2.221e-05,7.668e-05,0.008481,4.141e-05,2.0176,0.001682,0.000312,0.0002961,1.171e-05,0.0001079,1.165e-05,0.0001014,0.0002883,1.52e-05,9.842e-05,0.005341,2.252e-05
"215",2.028,0.001446,0.0001061,0.0001744,1.458e-05,9.997e-06,1.456e-05,4.255e-05,0.0001098,2.32e-05,7.712e-05,0.008537,4.164e-05,2.028,0.001534,0.0003282,0.0003341,1.227e-05,0.0001131,1.222e-05,0.0001017,0.0003025,1.593e-05,9.912e-05,0.005378,2.269e-05
"216",2.0384,0.001318,0.0001047,0.0001764,1.491e-05,1.022e-05,1.49e-05,4.374e-05,0.0001125,2.372e-05,7.757e-05,0.008595,4.189e-05,2.0384,0.001398,0.000332,0.0003599,1.27e-05,0.0001172,1.267e-05,0.0001024,0.0003149,1.649e-05,9.986e-05,0.005418,2.285e-05
"217",2.0488,0.001202,0.0001027,0.0001752,1.511e-05,1.036e-05,1.51e-05,4.486e-05,0.0001141,2.403e-05,7.803e-05,0.008653,4.214e-05,2.0488,0.001274,0.0003301,0.0003749,1.3e-05,0.0001201,1.298e-05,0.0001033,0.0003241,1.688e-05,0.0001006,0.005461,2.303e-05
"218",2.0592,0.001095,0.0001007,0.0001729,1.524e-05,1.045e-05,1.523e-05,4.585e-05,0.0001151,2.424e-05,7.849e-05,0.008711,4.239e-05,2.0592,0.001161,0.0003256,0.0003821,1.32e-05,0.0001219,1.319e-05,0.0001044,0.0003304,1.714e-05,0.0001014,0.005505,2.321e-05
"219",2.0696,0.0009983,9.86e-05,0.0001702,1.532e-05,1.051e-05,1.532e-05,4.669e-05,0.0001158,2.437e-05,7.896e-05,0.008768,4.264e-05,2.0696,0.001059,0.0003196,0.0003838,1.332e-05,0.0001231,1.331e-05,0.0001055,0.0003343,1.729e-05,0.0001022,0.005549,2.338e-05
"220",2.08,0.00091,9.659e-05,0.0001674,1.538e-05,1.054e-05,1.537e-05,4.74e-05,0.0001163,2.446e-05,7.943e-05,0.008823,4.29e-05,2.08,0.0009651,0.0003129,0.000382,1.338e-05,0.0001237,1.338e-05,0.0001065,0.0003366,1.738e-05,0.000103,0.005594,2.357e-05
"221",2.0904,0.0008295,9.465e-05,0.0001647,1.54e-05,1.056e-05,1.54e-05,4.799e-05,0.0001165,2.451e-05,7.99e-05,0.008878,4.315e-05,2.0904,0.0008797,0.000306,0.000378,1.341e-05,0.0001239,1.341e-05,0.0001075,0.0003377,1.741e-05,0.0001037,0.005638,2.375e-05
"222",2.1008,0.0007561,9.28e-05,0.000162,1.541e-05,1.057e-05,1.541e-05,4.846e-05,0.0001166,2.452e-05,8.037e-05,0.008932,4.34e-05,2.1008,0.0008019,0.000299,0.0003726,1.341e-05,0.000124,1.341e-05,0.0001084,0.000338,1.741e-05,0.0001045,0.005682,2.393e-05
"223",2.1112,0.0006892,9.102e-05,0.0001594,1.54e-05,1.056e-05,1.54e-05,4.883e-05,0.0001166,2.45e-05,8.085e-05,0.008985,4.366e-05,2.1112,0.0007309,0.0002922,0.0003664,1.339e-05,0.0001238,1.339e-05,0.0001093,0.0003377,1.739e-05,0.0001053,0.005724,2.411e-05
"224",2.1216,0.0006283,8.931e-05,0.0001568,1.537e-05,1.054e-05,1.537e-05,4.91e-05,0.0001164,2.445e-05,8.132e-05,0.009037,4.391e-05,2.1216,0.0006663,0.0002857,0.0003599,1.336e-05,0.0001235,1.336e-05,0.00011,0.0003371,1.734e-05,0.0001061,0.005767,2.429e-05
"225",2.132,0.0005727,8.767e-05,0.0001544,1.533e-05,1.051e-05,1.533e-05,4.929e-05,0.000116,2.438e-05,8.179e-05,0.009088,4.417e-05,2.132,0.0006073,0.0002794,0.0003534,1.332e-05,0.0001231,1.332e-05,0.0001107,0.0003361,1.729e-05,0.0001069,0.005808,2.447e-05
"226",2.1424,0.000522,8.609e-05,0.000152,1.527e-05,1.047e-05,1.527e-05,4.94e-05,0.0001156,2.429e-05,8.226e-05,0.009139,4.442e-05,2.1424,0.0005536,0.0002735,0.0003469,1.327e-05,0.0001227,1.328e-05,0.0001113,0.000335,1.723e-05,0.0001077,0.005849,2.465e-05
"227",2.1528,0.0004758,8.457e-05,0.0001496,1.52e-05,1.042e-05,1.52e-05,4.944e-05,0.0001151,2.418e-05,8.272e-05,0.009189,4.467e-05,2.1528,0.0005046,0.000268,0.0003407,1.322e-05,0.0001222,1.323e-05,0.0001117,0.0003338,1.717e-05,0.0001085,0.005888,2.483e-05
"228",2.1632,0.0004337,8.31e-05,0.0001473,1.512e-05,1.037e-05,1.512e-05,4.942e-05,0.0001145,2.405e-05,8.319e-05,0.009238,4.492e-05,2.1632,0.00046,0.0002628,0.0003347,1.317e-05,0.0001217,1.317e-05,0.0001121,0.0003325,1.71e-05,0.0001093,0.005928,2.501e-05
"229",2.1736,0.0003954,8.168e-05,0.0001451,1.503e-05,1.031e-05,1.503e-05,4.934e-05,0.0001138,2.391e-05,8.365e-05,0.009286,4.517e-05,2.1736,0.0004193,0.000258,0.000329,1.311e-05,0.0001212,1.312e-05,0.0001124,0.0003312,1.703e-05,0.00011,0.005966,2.518e-05
"230",2.184,0.0003604,8.031e-05,0.0001429,1.493e-05,1.024e-05,1.493e-05,4.921e-05,0.0001131,2.375e-05,8.411e-05,0.009333,4.542e-05,2.184,0.0003822,0.0002535,0.0003236,1.306e-05,0.0001207,1.306e-05,0.0001127,0.0003298,1.695e-05,0.0001108,0.006004,2.536e-05
"231",2.1944,0.0003285,7.898e-05,0.0001408,1.482e-05,1.016e-05,1.483e-05,4.904e-05,0.0001123,2.358e-05,8.457e-05,0.00938,4.567e-05,2.1944,0.0003484,0.0002492,0.0003185,1.3e-05,0.0001202,1.301e-05,0.0001129,0.0003283,1.688e-05,0.0001116,0.006041,2.554e-05
"232",2.2048,0.0002995,7.769e-05,0.0001387,1.471e-05,1.009e-05,1.471e-05,4.882e-05,0.0001114,2.34e-05,8.502e-05,0.009426,4.591e-05,2.2048,0.0003176,0.0002453,0.0003138,1.294e-05,0.0001197,1.295e-05,0.000113,0.0003269,1.681e-05,0.0001123,0.006078,2.571e-05
"233",2.20823333,0.0002904,7.728e-05,0.000138,1.467e-05,1.006e-05,1.467e-05,4.875e-05,0.0001111,2.334e-05,8.517e-05,0.009441,4.599e-05,2.20823333,0.000308,0.000244,0.0003123,1.293e-05,0.0001195,1.293e-05,0.000113,0.0003264,1.678e-05,0.0001126,0.00609,2.577e-05
"234",2.20833333,0.0002902,7.726e-05,0.000138,1.467e-05,1.006e-05,1.467e-05,4.874e-05,0.0001111,2.334e-05,8.517e-05,0.009442,4.599e-05,2.20833333,0.0003077,0.000244,0.0003122,1.292e-05,0.0001195,1.293e-05,0.000113,0.0003264,1.678e-05,0.0001126,0.00609,2.577e-05
"235",2.20843333,0.002132,7.871e-05,0.000138,1.467e-05,1.006e-05,1.467e-05,4.874e-05,0.0001111,2.333e-05,8.518e-05,0.009442,4.6e-05,2.20843333,0.002261,0.0002455,0.0003122,1.292e-05,0.0001195,1.293e-05,0.000113,0.0003264,1.678e-05,0.0001126,0.006091,2.577e-05
"236",2.2152,0.002007,0.0001181,0.0001644,1.541e-05,1.056e-05,1.535e-05,4.871e-05,0.0001148,2.451e-05,8.547e-05,0.009474,4.616e-05,2.2152,0.002129,0.0003197,0.0003247,1.305e-05,0.0001204,1.302e-05,0.0001131,0.0003266,1.694e-05,0.0001131,0.006114,2.589e-05
"237",2.2256,0.00183,0.0001251,0.0001964,1.671e-05,1.145e-05,1.667e-05,4.952e-05,0.0001252,2.658e-05,8.597e-05,0.009535,4.642e-05,2.2256,0.00194,0.0003673,0.0003651,1.358e-05,0.0001253,1.353e-05,0.0001134,0.0003358,1.764e-05,0.0001139,0.006154,2.607e-05
"238",2.236,0.001668,0.000125,0.0002067,1.737e-05,1.191e-05,1.735e-05,5.083e-05,0.0001308,2.763e-05,8.649e-05,0.009602,4.671e-05,2.236,0.001769,0.0003818,0.0004007,1.414e-05,0.0001304,1.409e-05,0.0001142,0.0003497,1.836e-05,0.0001147,0.006199,2.625e-05
"239",2.2464,0.00152,0.0001232,0.0002083,1.772e-05,1.215e-05,1.771e-05,5.221e-05,0.0001337,2.819e-05,8.703e-05,0.00967,4.7e-05,2.2464,0.001612,0.0003837,0.0004242,1.457e-05,0.0001345,1.454e-05,0.0001152,0.0003621,1.892e-05,0.0001155,0.006247,2.645e-05
"240",2.2568,0.001386,0.0001209,0.0002066,1.793e-05,1.23e-05,1.793e-05,5.348e-05,0.0001355,2.853e-05,8.757e-05,0.009739,4.729e-05,2.2568,0.00147,0.00038,0.0004372,1.487e-05,0.0001373,1.485e-05,0.0001165,0.0003712,1.93e-05,0.0001164,0.006297,2.665e-05
"241",2.2672,0.001263,0.0001185,0.0002038,1.807e-05,1.239e-05,1.807e-05,5.459e-05,0.0001366,2.875e-05,8.812e-05,0.009806,4.759e-05,2.2672,0.00134,0.0003737,0.0004423,1.506e-05,0.0001391,1.505e-05,0.0001178,0.0003773,1.955e-05,0.0001173,0.006348,2.685e-05
